ra,dec,class,subclass,z,plate,mjd,fiberID
227.71754,15.70713,STAR,F3/F5V (30743),-0.0009842629,5486,56030,688
213.07109,52.735197,STAR,M5III (221615),-5.623891e-05,7027,56448,120
212.88406,51.748558,STAR,A2II (39866),-0.0002258983,7027,56448,122
212.99446,51.908171,STAR,M4.5:III (123657),-9.103883e-05,7027,56448,127
212.74042,51.724169,STAR,F2V (33256),0.0001774266,7027,56448,129
212.88456,51.929819,STAR,K3V (32147),-5.563949e-05,7027,56448,131
213.02283,51.976825,STAR,F3/F5V (30743),-0.0004855357,7027,56448,135
212.80376,51.756946,STAR,K5 (G_19-24),7.04527e-05,7027,56448,136
212.78959,51.941581,STAR,M4.5:III (123657),0.0001336039,7027,56448,139
212.62735,52.244063,STAR,G8V (101501),-0.0002230218,7027,56448,141
212.66827,52.619858,STAR,A2II (39866),0.0001872147,7027,56448,144
212.67458,52.198079,STAR,F8V (30562),-0.0006196364,7027,56448,145
212.58113,52.258606,STAR,K1V... (25329),0.003114681,7027,56448,148
212.57952,52.386786,STAR,K3V (32147),-0.0009409537,7027,56448,153
212.96055,52.713892,STAR,F0IV (81937),-0.0005803094,7027,56448,154
212.55288,52.466745,STAR,K5 (G_19-24),-0.0001833616,7027,56448,157
212.60508,51.73218,STAR,M5III (221615),-9.83678e-05,7027,56448,162
212.51227,52.09081,STAR,F0IV (81937),-0.0006143241,7027,56448,163
212.57811,51.812049,STAR,K5 (G_19-24),-0.0001975965,7027,56448,165
212.54505,51.736479,STAR,G1V (95128),-0.0004880761,7027,56448,167
212.5053,51.79313,STAR,WDhotter,3.718918e-05,7027,56448,170
212.52236,51.90641,STAR,CV,9.625019e-05,7027,56448,172
233.24889,52.26096,STAR,F0IV (81937),-0.0003247655,6714,56447,138
233.39144,53.018841,STAR,CalciumWD,-0.0001643238,6714,56447,154
233.30014,52.905858,STAR,A4V (97603),-0.0004143571,6714,56447,160
232.91807,51.987123,STAR,A4V (97603),-0.001049271,6714,56447,166
233.08326,52.160217,STAR,F3/F5V (30743),-0.0007612898,6714,56447,172
233.07136,52.525533,STAR,M5III (221615),-6.3584e-05,6714,56447,177
142.98987,32.733003,STAR,CV,0.003261378,10227,58224,184
143.05631,33.053418,STAR,M6III (148783),0.000107411,10227,58224,193
142.80457,33.048293,STAR,F8V (G_243-63),-8.880145e-05,10227,58224,234
48.633811,41.131293,STAR,K1,-0.0001840065,2417,53766,178
48.544092,41.240155,STAR,F5,-0.0002752196,2417,53766,179
48.632678,41.096206,STAR,F9,-0.000303846,2417,53766,180
48.268437,40.736819,STAR,F2,-0.0001185878,2417,53766,181
48.295774,40.787969,STAR,F5,-0.0002194149,2417,53766,182
48.285131,40.749877,STAR,K1,-0.0002063691,2417,53766,183
48.295526,40.604347,STAR,K1,-5.276905e-05,2417,53766,184
48.318756,40.602995,STAR,F2,-0.0008006355,2417,53766,185
48.12146,40.895352,STAR,G2,-0.0003486652,2417,53766,186
48.351962,40.721499,STAR,T2,-0.0003368997,2417,53766,187
48.350155,40.747763,STAR,A0,-0.0002229494,2417,53766,188
48.109862,40.585691,STAR,F9,-0.0001969409,2417,53766,189
48.216642,40.723187,STAR,A0,-0.0003327921,2417,53766,190
48.212545,41.218468,STAR,F9,1.521379e-05,2417,53766,191
48.29198,41.036027,STAR,F5,-0.0003417906,2417,53766,192
48.168618,40.837215,STAR,F5,-0.000274996,2417,53766,193
48.30255,40.913647,STAR,F5,-0.00051442,2417,53766,194
48.362189,41.020718,STAR,L5.5,0.001483049,2417,53766,195
48.173572,41.278725,STAR,K1,-0.0001009136,2417,53766,196
48.17737,41.224139,STAR,K1,-0.0001592321,2417,53766,197
48.36302,40.927456,STAR,F9,-0.0001515487,2417,53766,198
48.288735,41.053051,STAR,F9,-0.0002802453,2417,53766,199
48.300078,41.293406,STAR,F9,1.661852e-06,2417,53766,200
48.442515,39.8894,STAR,F9,-0.0001831519,2417,53766,201
48.463413,39.899057,STAR,F5,-0.0002727975,2417,53766,202
48.286988,40.02035,STAR,K1,-0.0002459873,2417,53766,204
48.275811,40.300485,STAR,F9,-3.21341e-05,2417,53766,205
48.394035,39.821301,STAR,K1,-0.0001148734,2417,53766,206
48.531262,39.756454,STAR,K1,-0.0002959212,2417,53766,207
48.361998,40.358193,STAR,F9,-0.0001146921,2417,53766,208
48.300073,40.246484,STAR,F9,-0.0001616576,2417,53766,209
48.324545,39.81686,STAR,G2,-0.0002333977,2417,53766,210
48.403218,40.051529,STAR,L5.5,0.002890942,2417,53766,211
48.273063,40.117149,STAR,A0,-0.0003421979,2417,53766,213
48.305003,40.313117,STAR,K1,-0.0001564925,2417,53766,214
48.406505,40.463343,STAR,F9,-9.160604e-05,2417,53766,215
48.328409,40.474386,STAR,WD,-0.0001623166,2417,53766,216
48.357538,39.80777,STAR,K1,-8.097405e-05,2417,53766,218
48.446665,39.760214,STAR,K3,-0.0001245402,2417,53766,219
48.454364,40.330174,STAR,F9,-0.000219462,2417,53766,220
47.922555,40.665108,STAR,G2,-0.000191283,2417,53766,221
48.008405,40.630383,STAR,F9,-4.927611e-05,2417,53766,222
47.969873,41.14354,STAR,F9,-0.0003562142,2417,53766,223
47.722919,41.2721,STAR,F9,-0.000157426,2417,53766,224
47.905087,40.53688,STAR,F9,-0.0001944635,2417,53766,225
47.702004,40.926749,STAR,F2,-0.0003282972,2417,53766,226
47.841313,40.742589,STAR,F9,-0.0001232388,2417,53766,227
47.883978,40.550556,STAR,F5,0.0002173154,2417,53766,229
47.83869,40.721278,STAR,K1,-9.98223e-05,2417,53766,230
48.090299,41.06183,STAR,F9,-0.0003606222,2417,53766,231
48.027197,41.016982,STAR,F9,-0.0002325223,2417,53766,232
47.863972,41.277934,STAR,K1,-4.497035e-05,2417,53766,234
47.83634,41.107259,STAR,K3,-0.0002023766,2417,53766,235
47.750263,40.690135,STAR,K1,-9.485222e-05,2417,53766,236
10.29376,-0.942108,STAR,M3,9.867497e-05,1495,52944,241
10.418817,-0.926417,STAR,K7,-0.0001178323,1495,52944,242
10.213908,-0.791706,STAR,M4,0.0001079274,1495,52944,245
10.225665,-1.215435,STAR,M3,2.409399e-05,1495,52944,247
10.414269,-1.185273,STAR,F9,0.0002425009,1495,52944,251
10.317983,-0.809269,STAR,M3,0.0001498667,1495,52944,253
10.306857,-0.71548,STAR,K5,2.553068e-05,1495,52944,256
10.432259,-0.908107,STAR,M3,-0.0001131629,1495,52944,258
10.35817,-0.767906,STAR,M3,-0.0003626445,1495,52944,260
9.845582,-0.610796,STAR,M4,5.972146e-05,1495,52944,264
10.001863,-0.63251,STAR,M2,9.037017e-07,1495,52944,268
10.31682,-0.578555,STAR,G2,-0.0001109622,1495,52944,269
9.950538,-0.44227,STAR,M2,-1.773962e-05,1495,52944,270
10.337683,-0.661465,STAR,M2,-2.891949e-05,1495,52944,274
10.116103,-0.873697,STAR,M2,-6.714259e-05,1495,52944,284
10.135794,-1.236421,STAR,M3,5.317039e-05,1495,52944,287
9.843238,-1.072727,STAR,M3,4.526923e-05,1495,52944,290
10.16432,-1.030266,STAR,F9,-0.0001056305,1495,52944,293
10.205599,-1.192096,STAR,F2,-0.0001023292,1495,52944,300
9.690084,0.011652,STAR,M3,-4.448988e-05,1495,52944,302
359.1814,21.042071,STAR,A4V (97603),-0.0005495283,6110,56279,320
358.88318,20.340618,STAR,K5Ve (118100),-0.0002498317,6110,56279,333
358.79017,20.855016,STAR,F3/F5V (30743),-8.421861e-05,6110,56279,342
358.84043,20.946305,STAR,M5III (221615),-0.0003021896,6110,56279,357
338.88888,29.72278,STAR,K0IV (191026),-1.978677e-05,11633,58463,413
338.70031,29.767006,STAR,F6II (61295),-0.0003841451,11633,58463,418
338.61906,29.638641,STAR,WDmagnetic,0.002863805,11633,58463,420
338.57933,29.800764,STAR,F8V (30562),-0.0002677798,11633,58463,421
338.58514,29.828043,STAR,K0IV (191026),-0.0003296515,11633,58463,423
338.50253,29.96699,STAR,F8Ibvar (45412),-0.001463537,11633,58463,428
338.52116,30.157231,STAR,F2V (33256),-0.0004961569,11633,58463,436
338.24792,29.207299,STAR,F3/F5V (30743),-0.0008365545,11633,58463,445
338.45413,29.311159,STAR,M4.5:III (123657),-0.0001670977,11633,58463,453
338.36124,29.637707,STAR,G8V (101501),-0.0004328589,11633,58463,457
338.32567,29.922967,STAR,M5III (221615),0.0001481634,11633,58463,461
338.21114,29.7997,STAR,A2II (39866),-0.001279423,11633,58463,466
338.32906,30.20055,STAR,M5III (221615),-0.0003394856,11633,58463,469
10.41589,16.187613,STAR,CV,-9.285304e-05,11040,58456,416
10.473173,16.369098,STAR,Ldwarf,-0.0001075807,11040,58456,417
10.171079,16.608503,STAR,WDmagnetic,0.003694542,11040,58456,430
9.91108839999998,16.158415,STAR,M5III (221615),-7.329237e-05,11040,58456,443
10.028106,16.148308,STAR,M4.5:III (123657),-7.257527e-06,11040,58456,445
10.323538,16.036562,STAR,F3/F5V (30743),-0.0007158998,11040,58456,450
9.98289119999998,16.685185,STAR,F3/F5V (30743),-0.0002763059,11040,58456,470
176.98274,37.114883,STAR,WDhotter,8.728068e-05,8872,57422,579
177.05777,37.743789,STAR,CV,0.0001923809,8872,57422,587
177.04059,38.18256,STAR,F0IV (81937),0.0001086776,8872,57422,594
177.02503,37.529696,STAR,A2II (39866),-0.0001746473,8872,57422,602
177.02669,37.330753,STAR,F8V (30562),-4.939669e-05,8872,57422,604
177.25452,37.2464,STAR,M5III (221615),-3.114721e-05,8872,57422,607
177.07019,37.076165,STAR,M5III (221615),-0.0001704069,8872,57422,618
177.39308,38.230359,STAR,G0 (63791),-4.238249e-05,8872,57422,625
132.04163,13.918812,STAR,M7,0.0002522361,2430,53815,356
131.99986,13.412703,STAR,M4,6.56835e-05,2430,53815,371
132.23328,13.641977,STAR,M4,5.95579e-05,2430,53815,373
132.12266,13.544611,STAR,L4,-0.004013549,2430,53815,375
132.33846,13.973445,STAR,M3,0.0002013835,2430,53815,383
132.35651,13.735516,STAR,M3,0.0002571125,2430,53815,403
132.51782,13.796159,STAR,K5,0.0004459352,2430,53815,408
132.54576,13.501764,STAR,CV,0.0004400999,2430,53815,412
132.41049,13.762924,STAR,M0,0.0001530715,2430,53815,416
132.52747,14.173461,STAR,F5,0.0002476478,2430,53815,424
132.53202,14.061736,STAR,M3,-0.0001092822,2430,53815,428
132.49276,14.025163,STAR,F5,4.066939e-05,2430,53815,432
132.5108,13.992327,STAR,F5,0.0009129808,2430,53815,439
132.73997,13.404101,STAR,A0,0.0003427929,2430,53815,462
26.268598,3.004744,STAR,M4.5:III (123657),7.137893e-06,8739,57645,242
26.229809,3.1271852,STAR,M4.5:III (123657),0.0001135578,8739,57645,243
26.287215,3.217061,STAR,K0V (10780),-0.0003334691,8739,57645,246
26.355279,3.1791883,STAR,F0IV (81937),2.713607e-05,8739,57645,250
26.196676,3.58091,STAR,M5III (221615),2.791949e-05,8739,57645,253
26.283061,3.5444341,STAR,CV,0.0005774763,8739,57645,255
26.229565,4.153271,STAR,M5III (221615),0.0001601451,8739,57645,278
26.15269,3.4468527,STAR,CV,-0.0004764831,8739,57645,294
25.875398,3.295203,STAR,F3/F5V (30743),-0.0006453628,8739,57645,325
25.860177,3.1523324,STAR,B5 (338529),0.000248688,8739,57645,332
25.812009,3.6163488,STAR,Ldwarf,-0.0001576202,8739,57645,343
25.749818,3.838023,STAR,M5III (221615),0.0001448525,8739,57645,344
25.872592,3.9619281,STAR,K5 (G_19-24),7.139316e-05,8739,57645,358
25.745586,3.2179558,STAR,F0IV (81937),0.0001392676,8739,57645,365
226.38765,13.268386,STAR,F5,-0.0003944768,2751,54243,79
225.88833,12.511457,STAR,K3,-4.767727e-05,2751,54243,85
225.98852,12.634179,STAR,A0,-0.0002462764,2751,54243,88
226.31954,13.004602,STAR,M3,-0.0001628269,2751,54243,105
226.23663,13.326368,STAR,F5,9.453277e-05,2751,54243,113
226.25264,13.300926,STAR,M5,-0.0001231228,2751,54243,117
225.57546,12.378764,STAR,F5,4.399467e-05,2751,54243,123
225.49153,12.523799,STAR,F9,-0.0002366253,2751,54243,128
225.70357,12.680115,STAR,T2,-0.0003581405,2751,54243,133
225.57673,12.851409,STAR,F5,-0.0004054256,2751,54243,134
225.78902,13.089564,STAR,M0,-0.0001907713,2751,54243,151
225.98367,13.341007,STAR,F2,7.323432e-05,2751,54243,152
225.74185,13.314897,STAR,K7,-6.535648e-05,2751,54243,176
225.73894,13.289317,STAR,K7,-0.0001295988,2751,54243,178
225.11329,12.982334,STAR,F5,-0.0003066913,2751,54243,181
225.20804,13.137331,STAR,F5,-0.0005026831,2751,54243,182
225.0372,12.947067,STAR,F5,0.0001477489,2751,54243,186
225.09444,13.322845,STAR,M0,-0.0001538732,2751,54243,192
147.93808,30.298944,STAR,F0IV (81937),-0.0004149207,5801,56328,886
148.02075,30.651367,STAR,M1 (204445),0.0001544938,5801,56328,915
147.91629,30.562717,STAR,F3/F5V (30743),-0.0003199362,5801,56328,918
148.00623,30.544477,STAR,A3Iae (223385),-0.0004628505,5801,56328,920
148.11974,30.158249,STAR,M5III (221615),0.0003062186,5801,56328,927
148.12344,30.264904,STAR,A9V (154660),0.0006180009,5801,56328,930
148.21846,30.067884,STAR,F3/F5V (30743),0.0003187608,5801,56328,932
148.09355,30.001253,STAR,K3V (32147),6.92969e-05,5801,56328,940
229.2698,18.03643,STAR,F3/F5V (30743),-0.001285942,3951,55681,198
229.01369,16.838543,STAR,K3V (32147),-0.000579039,3951,55681,202
229.11608,17.24871,STAR,A4V (136729),-0.0004266755,3951,55681,214
229.07048,17.305631,STAR,WDmagnetic,-0.0003291902,3951,55681,216
229.153,17.376772,STAR,F3/F5V (30743),0.000301433,3951,55681,218
229.01095,17.676259,STAR,F0II (25291),-4.413222e-06,3951,55681,224
228.93062,18.177182,STAR,F3/F5V (30743),0.0001564972,3951,55681,225
228.8913,17.615473,STAR,B3V (29763),-0.0007250507,3951,55681,226
229.11724,17.963323,STAR,B8IV (171301),-0.00052251,3951,55681,234
229.05065,18.043661,STAR,G4V (32923),-0.0007021836,3951,55681,236
229.15544,18.119869,STAR,F3/F5V (30743),-0.001097702,3951,55681,238
41.736115,3.839065,STAR,F3/F5V (30743),-0.0007164952,4258,55481,188
41.701352,4.0557568,STAR,G0 (63791),6.109487e-06,4258,55481,195
41.546321,3.3263882,STAR,F3/F5V (30743),-0.0004025319,4258,55481,204
41.652576,3.0493153,STAR,F3/F5V (30743),0.000362166,4258,55481,212
41.602229,3.31928,STAR,F0II (25291),-0.0004974214,4258,55481,216
41.519677,3.8626805,STAR,F3/F5V (30743),-0.0005031585,4258,55481,230
339.89841,0.75617162,STAR,M5III (221615),-1.805381e-05,9170,58048,215
339.8878,0.7223473,STAR,CV,0.003329585,9170,58048,220
339.8364,1.0202832,STAR,WDcooler,-0.0003033392,9170,58048,229
176.37878,53.259113,STAR,Carbon_lines,-0.001461897,881,52368,321
176.10723,53.029454,STAR,A0,-0.000750637,881,52368,333
176.71113,53.27839,STAR,CV,-0.0001087596,881,52368,337
175.50813,52.321413,STAR,M9,-0.0001831249,881,52368,351
177.14242,53.171508,STAR,A0,-0.0003298692,881,52368,363
177.39339,53.146671,STAR,F2,0.0002009823,881,52368,364
177.20619,53.23489,STAR,CV,0.0005800229,881,52368,365
177.01659,53.23816,STAR,M3,-0.0001247392,881,52368,366
177.18467,53.36084,STAR,M3,-2.055895e-05,881,52368,367
41.162617,3.873621,STAR,K4Iab: (34255),0.0005799251,4258,55481,308
41.153712,3.9463064,STAR,A2II (39866),0.0001083194,4258,55481,314
41.078608,3.4066535,STAR,K5 (G_19-24),-0.0001557471,4258,55481,338
41.113925,3.6305329,STAR,M4.5:III (123657),0.0001388773,4258,55481,339
41.064993,3.5151744,STAR,F3/F5V (30743),-0.0005277967,4258,55481,340
40.969428,4.0662589,STAR,M1 (204445),-7.706966e-05,4258,55481,349
10.588666,16.864471,STAR,M4.5:III (123657),-2.730423e-05,11040,58456,357
10.519896,16.841108,STAR,A9V (154660),-0.001449447,11040,58456,358
10.647168,16.050276,STAR,F3/F5V (30743),-0.001031897,11040,58456,362
10.630377,16.101411,STAR,M5III (221615),-0.0001430421,11040,58456,370
10.517894,16.221629,STAR,M6III (148783),4.95278e-05,11040,58456,376
10.49007,16.263417,STAR,F3/F5V (30743),-0.0008380074,11040,58456,380
10.338517,16.719088,STAR,M5III (221615),-7.105243e-05,11040,58456,389
10.381758,16.817895,STAR,F3/F5V (30743),0.0002678898,11040,58456,395
10.344818,16.908802,STAR,M5III (221615),-7.415237e-06,11040,58456,398
10.360798,16.068182,STAR,G0 (63791),-0.0002421777,11040,58456,404
10.47883,16.0214,STAR,K5 (G_19-24),-0.0001631219,11040,58456,410
121.99732,45.58297,STAR,K3V (32147),0.0001562165,7328,56715,490
122.0301,45.742722,STAR,K3V (32147),-3.161808e-05,7328,56715,494
122.01898,45.826673,STAR,M4.5:III (123657),0.0003407492,7328,56715,495
121.99716,45.759404,STAR,F3/F5V (30743),4.883571e-05,7328,56715,498
121.89703,46.1311,STAR,K3V (32147),0.0002036899,7328,56715,504
121.98216,46.602473,STAR,K3V (32147),0.0002168083,7328,56715,508
122.00965,46.380825,STAR,F3/F5V (30743),-0.001064422,7328,56715,510
121.93361,46.108219,STAR,K3V (32147),-7.362801e-06,7328,56715,512
121.79282,45.999038,STAR,K1IVa (142091),0.0001560766,7328,56715,513
121.86321,46.102709,STAR,M4.5:III (123657),0.0001099961,7328,56715,515
122.07292,46.310464,STAR,M5III (221615),0.0001245166,7328,56715,521
122.31967,46.508882,STAR,F3/F5V (30743),0.0003229566,7328,56715,524
122.33956,46.435626,STAR,K5Ve (118100),-5.569289e-05,7328,56715,526
122.2812,46.205689,STAR,G0 (63791),-0.000120973,7328,56715,530
122.24504,46.035892,STAR,F3/F5V (30743),-9.368075e-05,7328,56715,531
122.26673,46.30683,STAR,G8V (101501),-9.037906e-05,7328,56715,534
122.19758,46.088284,STAR,M5III (221615),0.0001202016,7328,56715,535
122.01297,46.067136,STAR,K3V (32147),4.84131e-05,7328,56715,538
122.18786,46.062543,STAR,M5III (221615),-2.598566e-05,7328,56715,539
122.31588,46.113284,STAR,M5III (221615),-6.864268e-05,7328,56715,540
358.35697,20.23203,STAR,M1 (204445),0.0001746956,6110,56279,448
235.1948,6.1717087,STAR,G4V (32923),0.000132091,4881,55733,359
235.16451,5.279016,STAR,A4V (136729),0.0001204517,4881,55733,362
235.18637,5.4962722,STAR,G8V (101501),0.0007158006,4881,55733,368
235.19862,5.7374405,STAR,G8V (101501),-6.059857e-05,4881,55733,372
235.1417,5.9081688,STAR,WDcooler,-0.0004818842,4881,55733,376
235.10857,5.8779119,STAR,Ldwarf,-0.0001016175,4881,55733,378
235.24332,5.8131349,STAR,F8V (30562),-0.0004598332,4881,55733,380
235.11423,5.9817753,STAR,WDhotter,-0.0002084861,4881,55733,388
235.06095,6.3089812,STAR,CV,0.0005814877,4881,55733,394
234.95147,5.4223846,STAR,F6II (61295),-8.709066e-05,4881,55733,402
135.52958,29.581431,STAR,G0 (63791),0.0001008611,10437,58135,67
135.47458,29.53418,STAR,F3/F5V (30743),-0.0007018016,10437,58135,68
135.52578,29.190015,STAR,K0IIIa (57669),0.0001144305,10437,58135,84
135.35596,29.577958,STAR,K5 (110281),0.000194965,10437,58135,110
135.14413,29.181651,STAR,F3/F5V (30743),0.0005096977,10437,58135,162
135.01218,29.09942,STAR,F8V (G_243-63),0.001757524,10437,58135,165
331.51722,24.652312,STAR,F3/F5V (30743),-0.0007047149,7644,57327,285
331.51926,24.831757,STAR,M6III (148783),-0.0001015879,7644,57327,289
331.41944,25.095539,STAR,M5III (221615),-0.0001496489,7644,57327,291
331.42106,25.557125,STAR,G8V (101501),-0.0001327926,7644,57327,304
331.4015,25.680942,STAR,G0 (63791),-0.0008171806,7644,57327,310
331.33882,25.604563,STAR,A9V (154660),-0.0009178611,7644,57327,311
331.44141,25.714169,STAR,M1 (204445),-9.758704e-05,7644,57327,313
331.52195,25.847191,STAR,M5III (221615),-0.0005719251,7644,57327,319
331.31608,24.706767,STAR,F3/F5V (30743),-0.0005327238,7644,57327,326
331.31313,24.855425,STAR,WDcooler,-0.001065052,7644,57327,330
331.32337,25.186268,STAR,M5III (221615),-5.187288e-05,7644,57327,338
331.1672,25.443528,STAR,M5III (221615),-0.0002134943,7644,57327,344
331.17711,25.479336,STAR,F3/F5V (30743),-0.001009879,7644,57327,348
331.22468,25.557994,STAR,F3/F5V (30743),-0.001397458,7644,57327,354
331.28899,25.811722,STAR,F8V (30562),-7.690114e-05,7644,57327,355
331.19666,25.62753,STAR,B3Ve (25940),0.0002670016,7644,57327,356
331.17832,25.818964,STAR,M5III (221615),-0.0001737792,7644,57327,357
331.03898,25.056448,STAR,M4.5:III (123657),-0.0001170235,7644,57327,365
330.98343,25.112608,STAR,Ldwarf,5.956043e-05,7644,57327,367
331.16934,25.238251,STAR,M5III (221615),-0.0002555813,7644,57327,379
331.05868,25.4797,STAR,M5III (221615),-4.56128e-05,7644,57327,385
330.96536,25.563238,STAR,M5III (221615),-0.0001231949,7644,57327,388
330.84764,25.677153,STAR,K0V (10780),-5.57145e-05,7644,57327,394
330.90407,25.920766,STAR,G4V (32923),-0.0002740932,7644,57327,398
331.00236,25.761611,STAR,F5Ib... (17463),-0.0001124003,7644,57327,399
210.29171,26.913231,STAR,T2,-0.0001133908,2123,53793,311
210.75614,28.03095,STAR,K7,-0.0003366785,2123,53793,321
210.80023,27.962739,STAR,T2,-0.0004574355,2123,53793,323
210.34549,28.102007,STAR,A0,-7.976218e-05,2123,53793,332
210.54882,28.031147,STAR,T2,-0.0003547124,2123,53793,335
210.6018,28.261738,STAR,A0,-0.0004970775,2123,53793,338
210.18404,27.518338,STAR,A0,0.0001947662,2123,53793,341
210.23793,27.501508,STAR,T2,-0.001264692,2123,53793,360
211.24194,28.124955,STAR,L5,-0.000331325,2123,53793,368
210.74876,27.784883,STAR,F9,-0.0001943114,2123,53793,389
210.8953,27.412755,STAR,L9,-0.0008267893,2123,53793,396
211.71343,28.212679,STAR,M5,-0.00241165,2123,53793,415
211.36706,27.38921,STAR,Carbon,-0.0002636383,2123,53793,432
211.42271,27.236131,STAR,F5,-0.0001982271,2123,53793,433
176.75218,36.179061,STAR,M5III (221615),2.612701e-06,8872,57422,452
176.52272,36.279918,STAR,F3/F5V (30743),9.425607e-05,8872,57422,454
176.46992,36.285793,STAR,G4V (32923),-7.196864e-05,8872,57422,460
176.36454,36.276106,STAR,M5III (221615),-0.0002583973,8872,57422,483
176.15908,36.665369,STAR,F0IV (81937),0.000159915,8872,57422,484
176.25409,36.413361,STAR,WDmagnetic,-0.003093178,8872,57422,489
176.41669,36.313331,STAR,F8Ibvar (45412),0.001227182,8872,57422,490
176.40409,36.434427,STAR,K3V (32147),-0.0002822863,8872,57422,494
176.28993,36.941827,STAR,CV,-0.001730071,8872,57422,496
176.13509,37.516951,STAR,CV,0.0001154574,8872,57422,504
176.15472,37.301742,STAR,B2IV-V (176819),-5.260433e-05,8872,57422,512
228.78992,6.979638,STAR,K1,-7.313437e-05,2724,54616,197
228.99146,6.804157,STAR,F9,-3.37962e-05,2724,54616,200
229.26701,6.229575,STAR,F5,-4.38555e-05,2724,54616,207
229.04177,6.392173,STAR,F9,0.0005626855,2724,54616,208
229.12337,5.989149,STAR,K1,-0.0002168326,2724,54616,209
229.03133,6.49822,STAR,K1,-4.031007e-05,2724,54616,211
229.01622,6.236547,STAR,F5,-2.178735e-05,2724,54616,214
228.97796,6.421535,STAR,F9,-0.0002395975,2724,54616,217
228.54106,6.845627,STAR,F9,-0.0002105305,2724,54616,222
228.57867,7.086461,STAR,F5,8.706553e-05,2724,54616,223
146.55842,-0.19674897,STAR,L1,-0.001031667,266,51630,118
149.22262,33.062631,STAR,F0IV (81937),-0.0003115215,5793,56337,330
149.31192,33.237918,STAR,F3/F5V (30743),-0.0004901459,5793,56337,340
149.28128,33.513233,STAR,CV,0.0004865472,5793,56337,344
149.19578,33.842501,STAR,WDhotter,-0.0001115157,5793,56337,352
149.14419,33.960045,STAR,B3II (175156),-0.0009408757,5793,56337,356
149.08918,32.768292,STAR,A1III (225180),0.000332075,5793,56337,362
149.2115,33.019247,STAR,WDcooler,-0.0004216398,5793,56337,374
148.89686,33.521026,STAR,M5III (221615),5.613859e-05,5793,56337,381
176.77565,51.994446,STAR,M0,7.228765e-05,881,52368,263
175.53982,52.093294,STAR,M4,6.484079e-05,881,52368,311
175.57615,51.921052,STAR,M3,0.0001068124,881,52368,315
175.57487,51.948857,STAR,K5,4.60395e-05,881,52368,318
253.34293,36.686709,STAR,M5III (221615),-5.107901e-05,10720,58250,241
253.42406,37.32168,STAR,M4.5:III (123657),-4.018152e-06,10720,58250,249
253.21922,37.546989,STAR,M4II (175588),-6.261521e-05,10720,58250,261
253.25104,37.504749,STAR,K5 (G_19-24),-0.0003108228,10720,58250,266
253.05844,37.9071,STAR,G8V (101501),-0.0001658147,10720,58250,275
253.16893,38.108067,STAR,F0Ib (36673),-0.001045162,10720,58250,278
253.14632,36.629836,STAR,G8V (75732),-0.0006779616,10720,58250,282
253.16639,36.793167,STAR,F3/F5V (30743),-0.0008884192,10720,58250,284
41.4281,3.0989763,STAR,K3p (165195),-0.002876359,4258,55481,250
41.395858,3.6213191,STAR,F3/F5V (30743),-0.0002665556,4258,55481,254
41.315453,3.2315332,STAR,CV,0.00035605,4258,55481,288
41.334666,3.3642669,STAR,F3/F5V (30743),-0.0007099562,4258,55481,293
203.24914,9.3385022,STAR,F2,-0.0001964115,1802,53885,261
203.40017,9.2847008,STAR,WD,3.219669e-05,1802,53885,263
203.38466,9.4316868,STAR,F5,-0.000123423,1802,53885,273
202.75324,8.7345871,STAR,WD,0.0002856269,1802,53885,296
202.54401,9.3473489,STAR,K3,-0.0003219078,1802,53885,301
202.62163,8.9041711,STAR,F5,7.246979e-06,1802,53885,318
227.93256,14.791169,STAR,F3/F5V (30743),2.693504e-05,5486,56030,314
227.79443,13.694468,STAR,K5 (G_19-24),0.0001668171,5486,56030,321
227.8893,13.902716,STAR,F3/F5V (30743),-5.120467e-05,5486,56030,326
227.82404,14.214781,STAR,M1 (204445),1.628189e-05,5486,56030,336
227.84479,14.24812,STAR,K3V (32147),-0.0006276705,5486,56030,337
227.90696,14.264365,STAR,F2V (33256),3.664099e-05,5486,56030,338
227.81549,14.19379,STAR,K5Ve (118100),-1.038445e-05,5486,56030,340
227.7304,14.491178,STAR,WDmagnetic,-0.00034372,5486,56030,346
227.78819,14.793094,STAR,G8V (101501),-0.0006601918,5486,56030,352
227.62881,14.590338,STAR,K5Ve (118100),-5.082967e-06,5486,56030,358
227.71457,13.795545,STAR,K3V (32147),0.000168801,5486,56030,370
211.76884,52.355621,STAR,M4.5:III (123657),-9.17679e-05,7027,56448,289
211.81513,52.823774,STAR,M4.5:III (123657),2.616384e-05,7027,56448,295
211.7134,52.607232,STAR,F2V (33256),-0.0007704666,7027,56448,298
211.68956,52.822354,STAR,B5III (209419),-0.0005324031,7027,56448,299
211.65473,52.813286,STAR,M5III (221615),-0.0001365178,7027,56448,300
211.62076,52.002923,STAR,M4.5:III (123657),2.424811e-05,7027,56448,308
211.62921,51.910425,STAR,CV,-0.0005658498,7027,56448,309
211.60303,52.132455,STAR,M4.5:III (123657),-0.0002001912,7027,56448,313
35.732655,1.246752,STAR,M2,2.313771e-05,1508,52944,404
35.70834,0.864088,STAR,M2,-8.5403e-05,1508,52944,405
35.619434,0.954259,STAR,K7,5.456652e-05,1508,52944,406
35.667324,0.841003,STAR,F9,0.0001238351,1508,52944,409
35.778324,1.097551,STAR,M4,-0.000202991,1508,52944,410
